https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1608958800000,2020-12-26 05:00:00,BTC/USDT,24832.95,24866.95,24657.00,24729.55,9247.208,228914981.02528,58088
1608955200000,2020-12-26 04:00:00,BTC/USDT,24930.40,24942.28,24755.00,24832.95,8063.938,200400354.15544,55360
1608951600000,2020-12-26 03:00:00,BTC/USDT,24858.51,25071.00,24835.29,24931.98,13957.873,348346064.31507,91856
1608948000000,2020-12-26 02:00:00,BTC/USDT,24928.28,25000.00,24768.00,24858.51,13327.763,331857441.55215,79429
1608944400000,2020-12-26 01:00:00,BTC/USDT,24620.01,24949.00,24507.24,24928.28,14114.370,349539604.49986,90898
1608940800000,2020-12-26 00:00:00,BTC/USDT,24729.99,24807.74,24535.00,24620.00,10897.145,268650442.92076,69560
1608937200000,2020-12-25 23:00:00,BTC/USDT,24609.28,24827.64,24525.00,24730.00,15858.491,391633543.37340,106636
1608933600000,2020-12-25 22:00:00,BTC/USDT,24430.99,24694.15,24383.40,24608.02,10429.121,256142554.48076,86331
1608930000000,2020-12-25 21:00:00,BTC/USDT,24469.10,24474.10,24227.10,24430.99,7808.765,190057227.66964,53179
1608926400000,2020-12-25 20:00:00,BTC/USDT,24462.47,24506.00,24364.11,24469.10,5611.014,137135340.96176,46952
1608922800000,2020-12-25 19:00:00,BTC/USDT,24367.56,24547.94,24308.27,24461.23,9441.573,230609309.19865,66267
1608919200000,2020-12-25 18:00:00,BTC/USDT,24196.28,24462.00,24149.00,24367.55,8144.806,197860876.18401,59860
1608915600000,2020-12-25 17:00:00,BTC/USDT,24092.84,24279.00,24001.00,24196.27,7856.382,189714064.31158,60984
1608912000000,2020-12-25 16:00:00,BTC/USDT,24032.93,24324.09,24020.00,24092.83,14600.628,352718665.98122,90520
1608908400000,2020-12-25 15:00:00,BTC/USDT,24047.72,24215.47,23956.93,24033.28,14118.540,340319083.61616,84558
1608904800000,2020-12-25 14:00:00,BTC/USDT,24525.00,24542.00,23708.00,24047.83,30782.203,743329376.77149,153366
1608901200000,2020-12-25 13:00:00,BTC/USDT,24378.00,24576.75,24352.00,24524.29,9803.360,239782880.66706,62748
1608897600000,2020-12-25 12:00:00,BTC/USDT,24605.22,24673.77,24368.00,24378.00,15111.624,370591658.54054,88969
1608894000000,2020-12-25 11:00:00,BTC/USDT,24005.79,24718.00,23927.15,24605.23,44409.181,1084720481.93343,237011
1608890400000,2020-12-25 10:00:00,BTC/USDT,23957.81,24068.00,23790.00,24004.62,17010.092,407515423.36272,109922
1608886800000,2020-12-25 09:00:00,BTC/USDT,23688.01,24000.00,23655.73,23957.81,14429.183,344488551.14034,95217
1608883200000,2020-12-25 08:00:00,BTC/USDT,23668.73,23888.88,23610.00,23688.01,16705.242,396942673.70539,96292
1608879600000,2020-12-25 07:00:00,BTC/USDT,23640.50,23695.00,23525.00,23664.51,6757.253,159514599.08834,53488
1608876000000,2020-12-25 06:00:00,BTC/USDT,23611.30,23699.00,23564.00,23640.51,4427.903,104655315.19035,37306
1608872400000,2020-12-25 05:00:00,BTC/USDT,23621.69,23654.89,23543.00,23611.30,3640.889,85911792.31798,34078
1608868800000,2020-12-25 04:00:00,BTC/USDT,23490.14,23630.67,23461.22,23621.70,4267.980,100556214.42432,34215
1608865200000,2020-12-25 03:00:00,BTC/USDT,23490.50,23587.33,23450.00,23492.62,4909.242,115469718.95447,36634
1608861600000,2020-12-25 02:00:00,BTC/USDT,23607.08,23638.65,23481.22,23490.50,4375.041,103042426.63964,32803
1608858000000,2020-12-25 01:00:00,BTC/USDT,23638.31,23667.55,23550.00,23607.08,3977.080,93923283.09166,31594
1608854400000,2020-12-25 00:00:00,BTC/USDT,23738.75,23836.00,23577.67,23638.31,10047.838,237915161.32418,62477
1608850800000,2020-12-24 23:00:00,BTC/USDT,23721.95,23819.81,23635.00,23737.44,11480.667,272383904.22297,82467
1608847200000,2020-12-24 22:00:00,BTC/USDT,23426.29,23789.00,23392.60,23721.95,10520.238,248688101.24976,72909
1608843600000,2020-12-24 21:00:00,BTC/USDT,23552.00,23578.66,23375.79,23426.29,6042.212,141977259.36722,48262
1608840000000,2020-12-24 20:00:00,BTC/USDT,23301.27,23596.29,23277.00,23551.80,8098.498,189851888.93397,53749
1608836400000,2020-12-24 19:00:00,BTC/USDT,23333.62,23425.25,23265.00,23301.27,4280.238,99942878.21109,33940
1608832800000,2020-12-24 18:00:00,BTC/USDT,23396.90,23439.64,23301.76,23333.62,3511.741,82043197.27997,34338
1608829200000,2020-12-24 17:00:00,BTC/USDT,23246.65,23493.51,23185.00,23396.90,9227.611,215600551.67548,61531
1608825600000,2020-12-24 16:00:00,BTC/USDT,23247.88,23368.00,23134.10,23246.64,8086.869,188238424.53233,55809
1608822000000,2020-12-24 15:00:00,BTC/USDT,23236.02,23316.14,23101.00,23245.29,8577.198,199157700.03336,54004
1608818400000,2020-12-24 14:00:00,BTC/USDT,23396.70,23444.14,23170.00,23236.00,8543.744,199256540.10093,55921
1608814800000,2020-12-24 13:00:00,BTC/USDT,23224.59,23417.47,23157.10,23395.00,9271.332,215971978.07873,62139
1608811200000,2020-12-24 12:00:00,BTC/USDT,23235.65,23318.79,23034.56,23224.59,9401.969,217830607.60985,57990
1608807600000,2020-12-24 11:00:00,BTC/USDT,23139.00,23320.00,23063.50,23235.65,9523.183,220872548.31298,59425
1608804000000,2020-12-24 10:00:00,BTC/USDT,23363.46,23370.93,23127.00,23139.00,9000.740,209103542.47337,55222
1608800400000,2020-12-24 09:00:00,BTC/USDT,23465.12,23487.40,23278.87,23363.87,8869.503,207091883.94227,58901
1608796800000,2020-12-24 08:00:00,BTC/USDT,23178.87,23496.00,23071.00,23464.96,16354.523,381325132.64804,88314
1608793200000,2020-12-24 07:00:00,BTC/USDT,22931.54,23227.32,22832.29,23178.87,10137.724,233836153.03788,65648
1608789600000,2020-12-24 06:00:00,BTC/USDT,23051.00,23142.07,22871.00,22931.55,7473.076,171719664.39087,54899
1608786000000,2020-12-24 05:00:00,BTC/USDT,23020.30,23143.00,22917.07,23051.00,7629.241,175887620.38731,49786
1608782400000,2020-12-24 04:00:00,BTC/USDT,22897.87,23048.00,22790.00,23020.30,9467.339,217121777.01699,61555
1608778800000,2020-12-24 03:00:00,BTC/USDT,22805.59,22964.88,22700.00,22897.88,13301.526,303777466.35865,78236
1608775200000,2020-12-24 02:00:00,BTC/USDT,23208.98,23232.00,22735.00,22806.35,14749.273,338646582.84468,85441
1608771600000,2020-12-24 01:00:00,BTC/USDT,23076.80,23225.50,22885.00,23209.97,11812.756,272563633.32004,76357
1608768000000,2020-12-24 00:00:00,BTC/USDT,23237.73,23250.55,22800.05,23074.85,22393.056,515028886.28149,125841
1608764400000,2020-12-23 23:00:00,BTC/USDT,23293.71,23479.99,23168.00,23238.27,13032.943,304125318.56715,88221
1608760800000,2020-12-23 22:00:00,BTC/USDT,23328.04,23389.85,22572.52,23295.00,32295.792,743665427.78922,218661
1608757200000,2020-12-23 21:00:00,BTC/USDT,23511.24,23540.99,23159.74,23327.48,14623.124,341264858.06833,99517
1608753600000,2020-12-23 20:00:00,BTC/USDT,23566.00,23637.99,23436.00,23511.24,5540.074,130388024.92223,50374
1608750000000,2020-12-23 19:00:00,BTC/USDT,23624.78,23637.63,23510.50,23566.00,4103.520,96729132.37351,39173
1608746400000,2020-12-23 18:00:00,BTC/USDT,23602.07,23694.86,23557.22,23624.78,6867.561,162263821.44802,50181
1608742800000,2020-12-23 17:00:00,BTC/USDT,23407.50,23662.89,23365.25,23602.76,9666.852,227719253.18257,65023
1608739200000,2020-12-23 16:00:00,BTC/USDT,23471.54,23663.16,23390.00,23407.51,13948.103,328252728.63836,98173
1608735600000,2020-12-23 15:00:00,BTC/USDT,23776.00,23941.00,23350.00,23471.08,19412.231,458954640.17714,120158
1608732000000,2020-12-23 14:00:00,BTC/USDT,23624.00,23846.33,23543.00,23776.01,17102.217,405328104.65842,99317
1608728400000,2020-12-23 13:00:00,BTC/USDT,23869.15,24235.42,23468.71,23624.00,40599.773,967673635.42443,222220
1608724800000,2020-12-23 12:00:00,BTC/USDT,23080.00,23895.00,22950.75,23870.36,37806.200,887793043.99021,203805
1608721200000,2020-12-23 11:00:00,BTC/USDT,23452.76,23488.41,22800.66,23080.00,47026.773,1085678420.00282,236328
1608717600000,2020-12-23 10:00:00,BTC/USDT,23653.33,23750.00,23415.00,23452.77,14653.379,345587850.05286,88763
1608714000000,2020-12-23 09:00:00,BTC/USDT,23516.87,23681.56,23435.01,23651.45,9403.267,221529172.15256,63862
1608710400000,2020-12-23 08:00:00,BTC/USDT,23577.01,23700.00,23461.98,23516.87,9495.876,224035324.68236,59082
1608706800000,2020-12-23 07:00:00,BTC/USDT,23521.01,23658.06,23336.00,23577.01,11706.561,275118429.39151,71105
1608703200000,2020-12-23 06:00:00,BTC/USDT,23545.35,23634.46,23456.19,23521.05,10996.928,258851757.48415,63678
1608699600000,2020-12-23 05:00:00,BTC/USDT,23460.50,23547.00,23360.37,23545.00,14364.535,337084173.39472,84623
1608696000000,2020-12-23 04:00:00,BTC/USDT,23709.99,23712.77,23430.15,23461.58,13583.236,320061074.43759,78959
1608692400000,2020-12-23 03:00:00,BTC/USDT,23643.62,23785.00,23613.00,23709.99,7227.416,171377623.90761,43879
1608688800000,2020-12-23 02:00:00,BTC/USDT,23722.90,23749.00,23546.95,23643.63,11002.095,260287382.51703,59495
1608685200000,2020-12-23 01:00:00,BTC/USDT,24014.73,24091.46,23676.70,23722.89,16433.645,392043730.41920,95095
1608681600000,2020-12-23 00:00:00,BTC/USDT,23826.74,24038.44,23720.00,24014.73,13862.838,330765488.86251,86838
1608678000000,2020-12-22 23:00:00,BTC/USDT,23744.66,23850.00,23665.57,23826.99,13103.036,311235265.56233,83739
1608674400000,2020-12-22 22:00:00,BTC/USDT,23442.99,23800.00,23360.37,23739.86,10256.341,241818019.46747,71294
1608670800000,2020-12-22 21:00:00,BTC/USDT,23436.31,23543.50,23350.00,23443.85,10632.225,249457693.83262,74217
1608667200000,2020-12-22 20:00:00,BTC/USDT,23419.82,23462.33,23285.00,23436.30,5773.099,134987061.46617,45802
1608663600000,2020-12-22 19:00:00,BTC/USDT,23450.68,23525.70,23328.24,23419.82,6319.923,148153351.68118,45614
1608660000000,2020-12-22 18:00:00,BTC/USDT,23362.77,23532.10,23362.77,23450.69,7343.420,172248405.57926,50907
1608656400000,2020-12-22 17:00:00,BTC/USDT,23371.32,23453.00,23248.20,23362.77,7804.923,182305916.36334,52966
1608652800000,2020-12-22 16:00:00,BTC/USDT,23364.45,23466.94,23237.00,23373.87,16037.467,374675462.55491,92268
1608649200000,2020-12-22 15:00:00,BTC/USDT,23459.88,23629.60,23313.50,23364.44,16023.322,376540407.82616,96164
1608645600000,2020-12-22 14:00:00,BTC/USDT,23498.35,23670.00,23332.37,23459.88,20600.820,484540423.79366,118879
1608642000000,2020-12-22 13:00:00,BTC/USDT,23188.76,23567.79,23120.04,23498.35,20226.687,472404242.61892,110094
1608638400000,2020-12-22 12:00:00,BTC/USDT,23131.28,23303.35,23075.00,23187.82,17645.494,409056442.24311,98064
1608634800000,2020-12-22 11:00:00,BTC/USDT,22723.09,23182.00,22720.77,23130.41,23049.743,529593180.56751,120183
1608631200000,2020-12-22 10:00:00,BTC/USDT,22801.44,22844.65,22622.00,22723.10,8816.558,200473980.34710,58756
1608627600000,2020-12-22 09:00:00,BTC/USDT,22708.62,22846.78,22621.00,22800.06,12788.831,290907026.91344,73093
1608624000000,2020-12-22 08:00:00,BTC/USDT,22668.04,22773.40,22387.00,22708.17,23509.726,530517066.12393,128719
1608620400000,2020-12-22 07:00:00,BTC/USDT,22761.85,22838.29,22507.18,22668.05,14148.021,320731686.58641,89655
1608616800000,2020-12-22 06:00:00,BTC/USDT,22689.66,22893.87,22555.00,22761.36,14331.846,326153189.87557,83458
1608613200000,2020-12-22 05:00:00,BTC/USDT,22963.23,22980.47,22619.10,22689.66,12606.975,287120554.31197,74672
1608609600000,2020-12-22 04:00:00,BTC/USDT,22864.47,23092.57,22864.46,22962.99,10847.231,249460851.84992,62042
1608606000000,2020-12-22 03:00:00,BTC/USDT,22970.00,22980.00,22750.00,22864.47,7916.305,180953881.31504,51735
1608602400000,2020-12-22 02:00:00,BTC/USDT,22763.01,22977.00,22739.05,22969.99,8959.767,204992289.09337,49223
1608598800000,2020-12-22 01:00:00,BTC/USDT,22569.01,22898.83,22490.00,22763.00,16321.060,369944835.83250,92732
1608595200000,2020-12-22 00:00:00,BTC/USDT,22736.05,22941.00,22500.00,22569.00,21061.493,478572048.25285,99509
1608591600000,2020-12-21 23:00:00,BTC/USDT,23181.18,23242.78,22710.00,22730.10,13709.611,314877622.75114,72703
1608588000000,2020-12-21 22:00:00,BTC/USDT,23137.34,23253.00,23082.92,23181.17,6894.388,159768214.61798,49192
1608584400000,2020-12-21 21:00:00,BTC/USDT,22841.28,23174.84,22775.35,23136.40,10346.538,238098420.64361,63357
1608580800000,2020-12-21 20:00:00,BTC/USDT,22830.00,22945.72,22754.01,22841.29,7320.945,167345712.52175,49396
1608577200000,2020-12-21 19:00:00,BTC/USDT,22819.24,22954.00,22700.10,22830.00,10729.319,244963739.60469,64438
1608573600000,2020-12-21 18:00:00,BTC/USDT,22728.31,22967.00,22652.33,22819.24,19253.882,439263179.92228,106721
1608570000000,2020-12-21 17:00:00,BTC/USDT,23197.94,23224.48,22655.43,22728.31,25253.104,577376242.39847,134642
1608566400000,2020-12-21 16:00:00,BTC/USDT,23099.26,23330.00,22957.28,23197.94,15528.506,359919810.40393,90308
1608562800000,2020-12-21 15:00:00,BTC/USDT,23149.07,23200.00,22920.35,23099.26,15684.329,361781399.13599,92050
1608559200000,2020-12-21 14:00:00,BTC/USDT,22815.00,23195.00,22612.00,23149.07,23404.284,536841104.57412,126529
1608555600000,2020-12-21 13:00:00,BTC/USDT,22324.70,22839.00,22263.04,22814.97,29052.434,657142589.15817,158697
1608552000000,2020-12-21 12:00:00,BTC/USDT,22663.01,22678.54,21920.00,22326.36,54164.172,1207161048.16069,279551
1608548400000,2020-12-21 11:00:00,BTC/USDT,22471.62,22850.00,22361.00,22663.00,29521.483,669721288.78478,174446
1608544800000,2020-12-21 10:00:00,BTC/USDT,23477.81,23509.00,22422.36,22471.63,69108.779,1581072196.58708,335591
1608541200000,2020-12-21 09:00:00,BTC/USDT,23677.63,23760.00,23355.00,23477.82,28430.833,670181996.54532,139340
1608537600000,2020-12-21 08:00:00,BTC/USDT,23997.36,24108.00,23650.00,23677.63,19893.801,474797941.37048,102613
1608534000000,2020-12-21 07:00:00,BTC/USDT,23939.17,24050.52,23913.38,23995.77,12888.294,309130065.56854,73578
1608530400000,2020-12-21 06:00:00,BTC/USDT,23935.28,23944.00,23708.80,23939.16,10412.958,248197585.89475,66045
1608526800000,2020-12-21 05:00:00,BTC/USDT,23913.21,23997.70,23863.00,23934.85,8320.914,199172644.48732,55309
1608523200000,2020-12-21 04:00:00,BTC/USDT,23962.80,24145.00,23800.00,23913.51,16099.676,386022989.94198,91955
1608519600000,2020-12-21 03:00:00,BTC/USDT,23869.43,24061.00,23662.82,23962.82,19537.232,466687613.30194,102104
1608516000000,2020-12-21 02:00:00,BTC/USDT,23680.60,23912.64,23666.00,23869.43,9856.130,234306438.26373,58761
1608512400000,2020-12-21 01:00:00,BTC/USDT,23690.52,23768.90,23609.04,23680.59,7505.476,177779865.02724,50171
1608508800000,2020-12-21 00:00:00,BTC/USDT,23472.96,23730.00,23305.61,23691.53,13539.501,318885547.40398,75229
1608505200000,2020-12-20 23:00:00,BTC/USDT,23523.99,23606.72,23455.00,23472.96,8522.619,200558114.89820,58393
1608501600000,2020-12-20 22:00:00,BTC/USDT,23396.00,23628.98,23076.25,23524.00,30412.987,711811861.15697,164105
1608498000000,2020-12-20 21:00:00,BTC/USDT,24211.53,24246.25,23316.82,23396.87,40854.317,970022234.48199,190302
1608494400000,2020-12-20 20:00:00,BTC/USDT,23951.40,24376.00,23880.01,24211.54,24278.784,586519238.63425,145368
1608490800000,2020-12-20 19:00:00,BTC/USDT,23886.69,24033.00,23812.01,23950.97,9092.325,217458196.80051,61063
1608487200000,2020-12-20 18:00:00,BTC/USDT,23751.61,23900.00,23680.00,23886.70,7017.951,167054398.66978,53886
1608483600000,2020-12-20 17:00:00,BTC/USDT,23666.50,23840.40,23657.31,23751.60,6273.084,149103451.13721,50048
1608480000000,2020-12-20 16:00:00,BTC/USDT,23899.94,23939.43,23657.00,23663.90,12025.720,286310115.67367,75495
1608476400000,2020-12-20 15:00:00,BTC/USDT,23557.52,23950.00,23543.86,23897.75,16065.403,382006485.42622,92973
1608472800000,2020-12-20 14:00:00,BTC/USDT,23581.35,23695.31,23521.07,23557.51,8174.863,192881136.07425,54728
1608469200000,2020-12-20 13:00:00,BTC/USDT,23486.81,23614.97,23312.00,23581.35,12298.550,288537863.93666,75658
1608465600000,2020-12-20 12:00:00,BTC/USDT,23575.17,23613.18,23360.00,23486.81,9285.292,217922746.37815,72433
1608462000000,2020-12-20 11:00:00,BTC/USDT,23426.39,23640.00,23420.16,23575.20,8024.023,188776171.59152,60302
1608458400000,2020-12-20 10:00:00,BTC/USDT,23620.02,23673.35,23382.00,23426.39,12781.513,300463805.70137,75482
1608454800000,2020-12-20 09:00:00,BTC/USDT,23727.08,23777.00,23523.00,23620.02,9840.019,232736858.08282,66318
1608451200000,2020-12-20 08:00:00,BTC/USDT,23653.19,23826.02,23560.00,23727.07,13984.543,331676625.08149,82661
1608447600000,2020-12-20 07:00:00,BTC/USDT,23528.83,23678.48,23430.22,23653.19,7861.772,185140725.46347,59018
1608444000000,2020-12-20 06:00:00,BTC/USDT,23500.61,23634.46,23477.00,23528.83,5164.918,121697918.61363,45038
1608440400000,2020-12-20 05:00:00,BTC/USDT,23448.52,23612.99,23415.99,23500.61,9343.581,219626402.29831,62619
1608436800000,2020-12-20 04:00:00,BTC/USDT,23369.10,23480.00,23100.00,23449.31,14635.452,340603859.58373,88739
1608433200000,2020-12-20 03:00:00,BTC/USDT,23457.45,23457.45,23205.50,23369.11,10761.287,251061240.84145,65664
1608429600000,2020-12-20 02:00:00,BTC/USDT,23507.92,23564.70,23320.00,23457.45,7549.681,176967889.05099,52454
1608426000000,2020-12-20 01:00:00,BTC/USDT,23505.00,23578.98,23411.88,23508.01,8956.989,210454147.04224,52576
1608422400000,2020-12-20 00:00:00,BTC/USDT,23847.28,23863.10,23235.10,23505.00,29084.101,683269251.84993,145900
1608418800000,2020-12-19 23:00:00,BTC/USDT,23938.04,23950.00,23749.99,23847.28,7611.416,181458034.54371,49869
1608415200000,2020-12-19 22:00:00,BTC/USDT,24003.01,24040.00,23853.14,23938.04,5822.545,139384787.86881,48152
1608411600000,2020-12-19 21:00:00,BTC/USDT,23927.76,24110.61,23804.09,24003.00,10677.510,256031183.24169,71377
1608408000000,2020-12-19 20:00:00,BTC/USDT,23825.05,23961.04,23817.09,23927.77,6899.311,164820748.36053,53918
1608404400000,2020-12-19 19:00:00,BTC/USDT,23855.01,23923.40,23668.93,23825.04,10674.254,254039675.07110,66126
1608400800000,2020-12-19 18:00:00,BTC/USDT,23939.58,23956.18,23611.23,23855.01,16735.095,398155766.94753,93565
1608397200000,2020-12-19 17:00:00,BTC/USDT,24018.00,24170.00,23798.52,23936.02,22154.049,531549382.49709,122915
1608393600000,2020-12-19 16:00:00,BTC/USDT,23569.03,24281.61,23474.67,24018.00,72310.785,1730957207.56979,340241
1608390000000,2020-12-19 15:00:00,BTC/USDT,23323.05,23694.00,23287.12,23569.23,27572.258,648217585.00661,143377
1608386400000,2020-12-19 14:00:00,BTC/USDT,23200.01,23683.55,23136.00,23323.05,44043.911,1030828239.77087,221866
1608382800000,2020-12-19 13:00:00,BTC/USDT,23068.31,23229.00,23026.00,23200.00,8706.307,201409971.04018,58303
1608379200000,2020-12-19 12:00:00,BTC/USDT,22908.19,23164.00,22908.19,23066.84,9064.829,209147318.21895,59062
1608375600000,2020-12-19 11:00:00,BTC/USDT,23042.58,23087.41,22900.91,22907.99,5531.957,127145354.18086,41610
1608372000000,2020-12-19 10:00:00,BTC/USDT,23003.14,23111.00,22966.28,23042.58,6326.661,145789306.16518,46904
1608368400000,2020-12-19 09:00:00,BTC/USDT,23009.53,23075.00,22956.20,23003.14,5046.901,116138724.22720,41517
1608364800000,2020-12-19 08:00:00,BTC/USDT,22876.11,23017.74,22735.81,23010.80,16103.532,368350693.90642,72954
1608361200000,2020-12-19 07:00:00,BTC/USDT,22875.39,23066.66,22850.64,22876.11,9497.452,217992668.84654,51973
1608357600000,2020-12-19 06:00:00,BTC/USDT,22981.53,23027.00,22829.03,22875.39,7822.361,179444646.20406,52215
1608354000000,2020-12-19 05:00:00,BTC/USDT,23072.62,23098.63,22940.00,22981.53,7342.393,169006752.27683,46460
1608350400000,2020-12-19 04:00:00,BTC/USDT,23122.05,23164.47,23057.89,23072.62,6746.752,155826401.10182,47285
1608346800000,2020-12-19 03:00:00,BTC/USDT,23245.00,23256.86,23118.29,23122.04,6546.983,151777144.96784,44735
1608343200000,2020-12-19 02:00:00,BTC/USDT,23054.31,23253.52,23043.10,23245.99,9736.876,225460796.01035,58786
1608339600000,2020-12-19 01:00:00,BTC/USDT,22966.01,23076.99,22906.44,23054.46,6797.844,156401682.71120,46354
1608336000000,2020-12-19 00:00:00,BTC/USDT,23124.35,23189.34,22946.16,22966.01,7763.456,178973803.13312,50910
1608332400000,2020-12-18 23:00:00,BTC/USDT,23018.89,23164.42,22913.21,23124.35,7513.427,173013824.92750,49501
1608328800000,2020-12-18 22:00:00,BTC/USDT,22901.52,23041.49,22814.27,23018.89,6932.423,159074331.13606,52112
1608325200000,2020-12-18 21:00:00,BTC/USDT,22764.27,23100.00,22763.24,22901.53,17855.229,409888995.79321,92507
1608321600000,2020-12-18 20:00:00,BTC/USDT,22772.99,22800.00,22664.03,22764.68,6265.622,142519914.70256,43939
1608318000000,2020-12-18 19:00:00,BTC/USDT,22792.03,22794.07,22633.88,22772.81,5828.097,132365911.05734,41112
1608314400000,2020-12-18 18:00:00,BTC/USDT,22764.02,22843.47,22706.00,22792.02,5798.095,132043947.67690,44095
1608310800000,2020-12-18 17:00:00,BTC/USDT,22735.13,22829.00,22677.22,22764.01,8338.080,189767887.75020,54710
1608307200000,2020-12-18 16:00:00,BTC/USDT,22563.79,22775.00,22488.00,22735.13,14601.897,330682088.65210,89824
1608303600000,2020-12-18 15:00:00,BTC/USDT,22626.53,22650.00,22363.94,22563.79,19267.263,433432883.65270,111953
1608300000000,2020-12-18 14:00:00,BTC/USDT,22596.34,22692.36,22430.00,22627.47,22716.378,513133523.29486,126969
1608296400000,2020-12-18 13:00:00,BTC/USDT,22967.98,22982.49,22546.99,22595.20,17356.383,394938737.02083,94794
1608292800000,2020-12-18 12:00:00,BTC/USDT,22910.00,23105.97,22750.00,22967.98,14253.693,327217935.74676,84763
1608289200000,2020-12-18 11:00:00,BTC/USDT,22993.97,22997.44,22738.07,22910.00,15335.730,350687798.53889,95019
1608285600000,2020-12-18 10:00:00,BTC/USDT,23242.80,23257.48,22949.22,22993.97,15305.070,352936142.24387,86286
1608282000000,2020-12-18 09:00:00,BTC/USDT,23147.49,23245.11,23044.48,23242.79,10542.963,244035173.81513,64462
1608278400000,2020-12-18 08:00:00,BTC/USDT,23084.00,23330.00,22964.00,23147.49,18366.586,425355525.01875,103987
1608274800000,2020-12-18 07:00:00,BTC/USDT,23016.51,23094.00,22858.00,23082.01,11653.442,267750058.97919,68887
1608271200000,2020-12-18 06:00:00,BTC/USDT,22980.00,23194.49,22901.10,23016.51,11382.586,262501694.92336,65819
1608267600000,2020-12-18 05:00:00,BTC/USDT,22892.31,23058.00,22853.53,22980.00,7407.964,170339499.86840,54702
1608264000000,2020-12-18 04:00:00,BTC/USDT,22832.07,22987.80,22790.02,22892.31,8620.500,197437866.71769,55507
1608260400000,2020-12-18 03:00:00,BTC/USDT,23036.10,23072.89,22781.77,22833.17,11712.415,268434002.91482,66160
1608256800000,2020-12-18 02:00:00,BTC/USDT,23015.00,23277.99,22960.32,23033.26,12104.044,280127804.69713,71844
1608253200000,2020-12-18 01:00:00,BTC/USDT,22784.39,23178.00,22655.52,23015.00,21091.456,485102707.51366,105151
1608249600000,2020-12-18 00:00:00,BTC/USDT,22816.99,22860.00,22475.47,22784.39,15747.879,357520742.28721,88352
1608246000000,2020-12-17 23:00:00,BTC/USDT,22974.98,23016.52,22592.43,22816.99,18662.046,425146588.38704,104432
1608242400000,2020-12-17 22:00:00,BTC/USDT,22808.00,23100.00,22769.07,22974.99,11919.137,273307603.94755,82468
1608238800000,2020-12-17 21:00:00,BTC/USDT,22815.37,22860.20,22400.10,22806.13,21093.996,478041492.46021,125411
1608235200000,2020-12-17 20:00:00,BTC/USDT,22910.73,23126.97,22349.97,22815.40,38962.477,884889433.71558,220770
1608231600000,2020-12-17 19:00:00,BTC/USDT,23265.72,23520.00,22788.73,22910.74,33404.164,774598994.77894,181272
1608228000000,2020-12-17 18:00:00,BTC/USDT,23027.93,23300.00,22460.00,23265.72,51856.568,1191014080.94972,278974
1608224400000,2020-12-17 17:00:00,BTC/USDT,23612.02,23748.00,23008.03,23027.20,30853.444,724318503.73863,163316
1608220800000,2020-12-17 16:00:00,BTC/USDT,23348.36,23687.56,23212.99,23612.01,35889.298,843692093.57420,195087
1608217200000,2020-12-17 15:00:00,BTC/USDT,23095.13,23404.64,22922.90,23348.36,24400.717,564606820.68907,139793
1608213600000,2020-12-17 14:00:00,BTC/USDT,22837.89,23278.96,22737.01,23096.50,28012.206,645848488.03318,162311
1608210000000,2020-12-17 13:00:00,BTC/USDT,23158.30,23375.07,22637.34,22837.89,37210.080,858981250.75177,198078
1608206400000,2020-12-17 12:00:00,BTC/USDT,22778.28,23213.80,22609.00,23156.24,25762.192,589576696.09981,140787
1608202800000,2020-12-17 11:00:00,BTC/USDT,22655.71,22850.00,22560.00,22778.28,19824.072,450212714.43496,112118
1608199200000,2020-12-17 10:00:00,BTC/USDT,22702.95,22964.00,22438.07,22656.15,40412.801,917997264.53379,208545
1608195600000,2020-12-17 09:00:00,BTC/USDT,22921.81,23888.04,22300.00,22702.96,129780.832,2992327641.42899,583747
1608192000000,2020-12-17 08:00:00,BTC/USDT,22495.00,23034.00,22406.93,22921.36,62836.424,1429625461.74839,294331
1608188400000,2020-12-17 07:00:00,BTC/USDT,22183.85,22513.49,22117.14,22495.01,25448.002,568634795.29033,119826
1608184800000,2020-12-17 06:00:00,BTC/USDT,22303.66,22434.34,22066.00,22183.87,30136.314,668984423.49334,141229
1608181200000,2020-12-17 05:00:00,BTC/USDT,21802.71,22354.00,21801.00,22303.67,24649.968,544519915.92994,109932
1608177600000,2020-12-17 04:00:00,BTC/USDT,21768.72,21924.56,21742.86,21802.71,10679.398,233203847.63729,60178
1608174000000,2020-12-17 03:00:00,BTC/USDT,21927.58,22222.00,21723.94,21768.35,41453.380,909589662.70706,180707
1608170400000,2020-12-17 02:00:00,BTC/USDT,21728.14,22025.90,21658.01,21927.59,26905.845,588300937.18581,128937
1608166800000,2020-12-17 01:00:00,BTC/USDT,21396.90,21918.22,21396.90,21728.14,36134.520,783983418.06786,163894
1608163200000,2020-12-17 00:00:00,BTC/USDT,21346.81,21413.56,21231.50,21396.91,17147.940,365893778.48940,82886
1608159600000,2020-12-16 23:00:00,BTC/USDT,21376.01,21600.00,21201.50,21346.80,28991.087,619765972.52909,136133
1608156000000,2020-12-16 22:00:00,BTC/USDT,21205.51,21470.64,21200.13,21376.00,30762.525,656311815.84341,169653
